text,label
send your payment account details for transfer asap,bank_details_request
we have completed payment for invoice number 2040 waiting for your feedback,payment_confirmed
please share your bank account details thanks,bank_details_request
"we have paid the invoice, kindly confirm receipt",payment_confirmed
please provide your iban or bank information waiting for your feedback,bank_details_request
please note your outstanding balance is overdue waiting for your feedback,payment_overdue
"payment has been made successfully, please acknowledge",payment_confirmed
"your payment is overdue, please settle immediately urgent",payment_overdue
"your payment is overdue, please settle immediately please assist asap",payment_overdue
please note your outstanding balance is overdue kindly respond please treat as priority,payment_overdue
"your payment is overdue, please settle immediately waiting for your feedback",payment_overdue
please note your outstanding balance is overdue asap,payment_overdue
"your account is overdue, settle the invoice urgently",payment_overdue
please send the invoice for last month urgent this is important,invoice_request
attached is proof of payment for the invoice waiting for your feedback asap,payment_confirmed
"payment has been made successfully, please acknowledge please treat as priority",payment_confirmed
"we have not received payment, kindly pay as soon as possible please treat as priority",payment_overdue
we have a question regarding your pricing and billing,general_finance_inquiry
send your payment account details for transfer this is important,bank_details_request
please share your bank account details,bank_details_request
"your account is overdue, settle the invoice urgently this is important please treat as priority",payment_overdue
can you provide the invoice for this transaction? kindly respond thanks,invoice_request
invoice remains unpaid despite previous reminders thanks,payment_overdue
"we have not received payment, kindly pay as soon as possible asap",payment_overdue
kindly explain the breakdown of charges waiting for your feedback thanks,general_finance_inquiry
please generate and send an invoice for my payment thanks,invoice_request
kindly confirm you received the payment urgent,payment_confirmed
can you share your finance department contact? urgent thanks,general_finance_inquiry
"we have paid the invoice, kindly confirm receipt",payment_confirmed
"your payment is overdue, please settle immediately",payment_overdue
this is a reminder that your invoice is past due please treat as priority,payment_overdue
can you provide the invoice for this transaction? asap asap,invoice_request
please send the invoice for last month kindly respond,invoice_request
can you provide the invoice for this transaction?,invoice_request
"your payment is overdue, please settle immediately waiting for your feedback",payment_overdue
attached is proof of payment for the invoice urgent thanks,payment_confirmed
please note your outstanding balance is overdue kindly respond,payment_overdue
i need the invoice copy for accounting purposes,invoice_request
where should we transfer the payment? send bank details,bank_details_request
kindly confirm your bank details for settlement kindly respond asap,bank_details_request
invoice remains unpaid despite previous reminders,payment_overdue
can you provide the invoice for this transaction? asap,invoice_request
this is a reminder that your invoice is past due thanks,payment_overdue
this is a reminder that your invoice is past due please assist,payment_overdue
"i did not receive the invoice, please share it urgent",invoice_request
kindly resend the invoice document asap please treat as priority,invoice_request
can you share your finance department contact?,general_finance_inquiry
please provide your iban or bank information,bank_details_request
"i did not receive the invoice, please share it urgent",invoice_request
send your payment account details for transfer please treat as priority,bank_details_request
i need the invoice copy for accounting purposes thanks,invoice_request
we have a question regarding your pricing and billing please assist,general_finance_inquiry
this is a reminder that your invoice is past due this is important,payment_overdue
"your account is overdue, settle the invoice urgently please treat as priority",payment_overdue
please clarify the charges on the invoice,general_finance_inquiry
please generate and send an invoice for my payment,invoice_request
can you share your finance department contact? this is important,general_finance_inquiry
what is the due date for this invoice? kindly respond,general_finance_inquiry
what is the due date for this invoice? urgent please treat as priority,general_finance_inquiry
"i did not receive the invoice, please share it please assist",invoice_request
"the invoice has been settled, see payment slip attached asap",payment_confirmed
we have completed payment for invoice number 2040 please treat as priority,payment_confirmed
invoice remains unpaid despite previous reminders,payment_overdue
please send the invoice for last month waiting for your feedback,invoice_request
send your payment account details for transfer,bank_details_request
please generate and send an invoice for my payment please treat as priority,invoice_request
kindly resend the invoice document,invoice_request
kindly send your account number and bank name,bank_details_request
we have completed payment for invoice number 2040 this is important,payment_confirmed
attached is proof of payment for the invoice this is important,payment_confirmed
"we have not received payment, kindly pay as soon as possible waiting for your feedback",payment_overdue
send your payment account details for transfer,bank_details_request
i need the invoice copy for accounting purposes urgent,invoice_request
send your payment account details for transfer thanks,bank_details_request
where should we transfer the payment? send bank details please treat as priority,bank_details_request
"we have not received payment, kindly pay as soon as possible this is important",payment_overdue
please note your outstanding balance is overdue waiting for your feedback,payment_overdue
can you confirm the total outstanding balance? please assist,general_finance_inquiry
we have completed payment for invoice number 2040 thanks,payment_confirmed
please share your bank account details,bank_details_request
kindly send your account number and bank name please treat as priority,bank_details_request
"payment has been made successfully, please acknowledge please assist this is important",payment_confirmed
we have a question regarding your pricing and billing asap,general_finance_inquiry
please generate and send an invoice for my payment,invoice_request
kindly confirm you received the payment asap,payment_confirmed
what is the due date for this invoice? asap,general_finance_inquiry
can you provide the invoice for this transaction? please assist urgent,invoice_request
kindly confirm your bank details for settlement,bank_details_request
"we have paid the invoice, kindly confirm receipt",payment_confirmed
"we have not received payment, kindly pay as soon as possible thanks",payment_overdue
kindly confirm you received the payment,payment_confirmed
kindly send your account number and bank name,bank_details_request
"your payment is overdue, please settle immediately this is important urgent",payment_overdue
please send the invoice for last month asap,invoice_request
kindly confirm you received the payment please treat as priority kindly respond,payment_confirmed
"we have not received payment, kindly pay as soon as possible this is important",payment_overdue
can you share your finance department contact? urgent,general_finance_inquiry
i need the invoice copy for accounting purposes urgent,invoice_request
kindly send your account number and bank name please assist,bank_details_request
attached is proof of payment for the invoice this is important please assist,payment_confirmed
where should we transfer the payment? send bank details kindly respond urgent,bank_details_request
can you confirm the total outstanding balance? thanks,general_finance_inquiry
kindly explain the breakdown of charges,general_finance_inquiry
please note your outstanding balance is overdue,payment_overdue
we have a question regarding your pricing and billing,general_finance_inquiry
kindly explain the breakdown of charges,general_finance_inquiry
please provide your iban or bank information,bank_details_request
kindly confirm your bank details for settlement please assist,bank_details_request
"your payment is overdue, please settle immediately",payment_overdue
please send the invoice for last month waiting for your feedback,invoice_request
can you share your finance department contact? urgent,general_finance_inquiry
"payment has been made successfully, please acknowledge thanks",payment_confirmed
invoice remains unpaid despite previous reminders waiting for your feedback waiting for your feedback,payment_overdue
please generate and send an invoice for my payment this is important,invoice_request
kindly resend the invoice document please assist,invoice_request
"i did not receive the invoice, please share it urgent",invoice_request
this is a reminder that your invoice is past due,payment_overdue
can you share your finance department contact? please treat as priority waiting for your feedback,general_finance_inquiry
we have a question regarding your pricing and billing please treat as priority,general_finance_inquiry
please send the invoice for last month please treat as priority,invoice_request
what is the due date for this invoice? kindly respond please treat as priority,general_finance_inquiry
we have a question regarding your pricing and billing urgent,general_finance_inquiry
please provide your iban or bank information please assist,bank_details_request
please clarify the charges on the invoice kindly respond,general_finance_inquiry
"your payment is overdue, please settle immediately please treat as priority",payment_overdue
kindly explain the breakdown of charges,general_finance_inquiry
can you provide the invoice for this transaction? this is important,invoice_request
kindly confirm you received the payment this is important,payment_confirmed
we have a question regarding your pricing and billing please assist please treat as priority,general_finance_inquiry
this is a reminder that your invoice is past due,payment_overdue
please share your bank account details please treat as priority,bank_details_request
this is a reminder that your invoice is past due thanks,payment_overdue
kindly confirm you received the payment kindly respond please treat as priority,payment_confirmed
i need the invoice copy for accounting purposes this is important,invoice_request
what is the due date for this invoice? please treat as priority,general_finance_inquiry
"your account is overdue, settle the invoice urgently",payment_overdue
kindly confirm you received the payment kindly respond please assist,payment_confirmed
please provide your iban or bank information asap,bank_details_request
please generate and send an invoice for my payment,invoice_request
can you provide the invoice for this transaction? kindly respond,invoice_request
this is a reminder that your invoice is past due waiting for your feedback,payment_overdue
i need the invoice copy for accounting purposes,invoice_request
can you confirm the total outstanding balance?,general_finance_inquiry
"we have not received payment, kindly pay as soon as possible please treat as priority",payment_overdue
attached is proof of payment for the invoice waiting for your feedback,payment_confirmed
where should we transfer the payment? send bank details urgent,bank_details_request
please provide your iban or bank information waiting for your feedback please treat as priority,bank_details_request
kindly explain the breakdown of charges please treat as priority,general_finance_inquiry
"your payment is overdue, please settle immediately this is important thanks",payment_overdue
please clarify the charges on the invoice urgent,general_finance_inquiry
can you confirm the total outstanding balance? please assist,general_finance_inquiry
please send the invoice for last month please assist please assist,invoice_request
kindly explain the breakdown of charges please treat as priority,general_finance_inquiry
what is the due date for this invoice? please assist asap,general_finance_inquiry
can you confirm the total outstanding balance? this is important,general_finance_inquiry
please share your bank account details waiting for your feedback please assist,bank_details_request
i need the invoice copy for accounting purposes kindly respond urgent,invoice_request
"your payment is overdue, please settle immediately",payment_overdue
"we have paid the invoice, kindly confirm receipt",payment_confirmed
can you share your finance department contact? this is important,general_finance_inquiry
please generate and send an invoice for my payment this is important,invoice_request
invoice remains unpaid despite previous reminders asap,payment_overdue
"we have paid the invoice, kindly confirm receipt asap kindly respond",payment_confirmed
can you provide the invoice for this transaction? thanks,invoice_request
where should we transfer the payment? send bank details urgent,bank_details_request
can you confirm the total outstanding balance?,general_finance_inquiry
this is a reminder that your invoice is past due,payment_overdue
"the invoice has been settled, see payment slip attached urgent kindly respond",payment_confirmed
can you confirm the total outstanding balance? waiting for your feedback,general_finance_inquiry
can you share your finance department contact?,general_finance_inquiry
where should we transfer the payment? send bank details,bank_details_request
what is the due date for this invoice? urgent,general_finance_inquiry
"your payment is overdue, please settle immediately please assist",payment_overdue
where should we transfer the payment? send bank details kindly respond,bank_details_request
"i did not receive the invoice, please share it",invoice_request
"the invoice has been settled, see payment slip attached kindly respond",payment_confirmed
please share your bank account details asap please assist,bank_details_request
kindly confirm you received the payment,payment_confirmed
please provide your iban or bank information asap,bank_details_request
please provide your iban or bank information,bank_details_request
please note your outstanding balance is overdue please assist,payment_overdue
this is a reminder that your invoice is past due please assist,payment_overdue
"we have not received payment, kindly pay as soon as possible waiting for your feedback",payment_overdue
"your payment is overdue, please settle immediately",payment_overdue
"payment has been made successfully, please acknowledge",payment_confirmed
can you confirm the total outstanding balance? this is important,general_finance_inquiry
"payment has been made successfully, please acknowledge urgent urgent",payment_confirmed
i need the invoice copy for accounting purposes kindly respond,invoice_request
kindly resend the invoice document urgent,invoice_request
invoice remains unpaid despite previous reminders,payment_overdue
can you share your finance department contact? this is important waiting for your feedback,general_finance_inquiry
"payment has been made successfully, please acknowledge thanks",payment_confirmed
invoice remains unpaid despite previous reminders,payment_overdue
"your account is overdue, settle the invoice urgently",payment_overdue
kindly confirm your bank details for settlement waiting for your feedback,bank_details_request
please provide your iban or bank information waiting for your feedback thanks,bank_details_request
please generate and send an invoice for my payment kindly respond,invoice_request
can you confirm the total outstanding balance? please assist,general_finance_inquiry
kindly confirm your bank details for settlement,bank_details_request
where should we transfer the payment? send bank details thanks,bank_details_request
please clarify the charges on the invoice waiting for your feedback thanks,general_finance_inquiry
can you provide the invoice for this transaction? please treat as priority,invoice_request
can you provide the invoice for this transaction?,invoice_request
please note your outstanding balance is overdue thanks,payment_overdue
"we have not received payment, kindly pay as soon as possible",payment_overdue
please provide your iban or bank information kindly respond,bank_details_request
kindly send your account number and bank name this is important,bank_details_request
"your account is overdue, settle the invoice urgently kindly respond",payment_overdue
can you share your finance department contact? waiting for your feedback,general_finance_inquiry
kindly send your account number and bank name please assist,bank_details_request
what is the due date for this invoice? waiting for your feedback,general_finance_inquiry
please note your outstanding balance is overdue,payment_overdue
please send the invoice for last month urgent,invoice_request
please generate and send an invoice for my payment thanks,invoice_request
kindly send your account number and bank name this is important,bank_details_request
please provide your iban or bank information thanks,bank_details_request
kindly confirm you received the payment please assist,payment_confirmed
where should we transfer the payment? send bank details please assist thanks,bank_details_request
can you confirm the total outstanding balance?,general_finance_inquiry
kindly confirm your bank details for settlement kindly respond thanks,bank_details_request
can you confirm the total outstanding balance? kindly respond kindly respond,general_finance_inquiry
this is a reminder that your invoice is past due this is important waiting for your feedback,payment_overdue
please share your bank account details asap,bank_details_request
please clarify the charges on the invoice,general_finance_inquiry
what is the due date for this invoice? please assist,general_finance_inquiry
kindly confirm your bank details for settlement,bank_details_request
invoice remains unpaid despite previous reminders asap this is important,payment_overdue
"your payment is overdue, please settle immediately thanks",payment_overdue
please send the invoice for last month this is important please treat as priority,invoice_request
please provide your iban or bank information,bank_details_request
"we have paid the invoice, kindly confirm receipt kindly respond",payment_confirmed
please generate and send an invoice for my payment thanks,invoice_request
kindly explain the breakdown of charges please treat as priority,general_finance_inquiry
can you confirm the total outstanding balance? urgent,general_finance_inquiry
please clarify the charges on the invoice,general_finance_inquiry
what is the due date for this invoice?,general_finance_inquiry
kindly send your account number and bank name please assist,bank_details_request
we have completed payment for invoice number 2040 kindly respond,payment_confirmed
kindly confirm you received the payment,payment_confirmed
this is a reminder that your invoice is past due asap,payment_overdue
"your account is overdue, settle the invoice urgently asap",payment_overdue
"your payment is overdue, please settle immediately",payment_overdue
"your payment is overdue, please settle immediately waiting for your feedback",payment_overdue
where should we transfer the payment? send bank details please assist this is important,bank_details_request
can you provide the invoice for this transaction?,invoice_request
please provide your iban or bank information please assist,bank_details_request
kindly confirm your bank details for settlement urgent,bank_details_request
send your payment account details for transfer waiting for your feedback,bank_details_request
please clarify the charges on the invoice,general_finance_inquiry
what is the due date for this invoice? waiting for your feedback,general_finance_inquiry
invoice remains unpaid despite previous reminders,payment_overdue
where should we transfer the payment? send bank details,bank_details_request
please provide your iban or bank information,bank_details_request
please share your bank account details urgent,bank_details_request
can you share your finance department contact? this is important please assist,general_finance_inquiry
kindly explain the breakdown of charges thanks please assist,general_finance_inquiry
"we have paid the invoice, kindly confirm receipt kindly respond waiting for your feedback",payment_confirmed
where should we transfer the payment? send bank details this is important,bank_details_request
kindly send your account number and bank name,bank_details_request
where should we transfer the payment? send bank details please assist,bank_details_request
kindly explain the breakdown of charges,general_finance_inquiry
"the invoice has been settled, see payment slip attached asap",payment_confirmed
can you provide the invoice for this transaction? urgent this is important,invoice_request
kindly confirm your bank details for settlement please assist please assist,bank_details_request
kindly confirm your bank details for settlement kindly respond,bank_details_request
"your account is overdue, settle the invoice urgently urgent",payment_overdue
kindly resend the invoice document please assist,invoice_request
kindly confirm your bank details for settlement thanks,bank_details_request
"payment has been made successfully, please acknowledge kindly respond",payment_confirmed
kindly confirm your bank details for settlement kindly respond,bank_details_request
i need the invoice copy for accounting purposes,invoice_request
what is the due date for this invoice? asap,general_finance_inquiry
"your payment is overdue, please settle immediately waiting for your feedback",payment_overdue
please send the invoice for last month urgent,invoice_request
attached is proof of payment for the invoice thanks waiting for your feedback,payment_confirmed
kindly resend the invoice document this is important asap,invoice_request
i need the invoice copy for accounting purposes please treat as priority,invoice_request
can you share your finance department contact? kindly respond,general_finance_inquiry
please generate and send an invoice for my payment this is important,invoice_request
please share your bank account details kindly respond,bank_details_request
"your payment is overdue, please settle immediately please assist",payment_overdue
kindly resend the invoice document please assist please assist,invoice_request
kindly resend the invoice document urgent,invoice_request
please clarify the charges on the invoice please assist,general_finance_inquiry
this is a reminder that your invoice is past due please assist,payment_overdue
please clarify the charges on the invoice please assist,general_finance_inquiry
kindly confirm you received the payment asap kindly respond,payment_confirmed
"the invoice has been settled, see payment slip attached kindly respond",payment_confirmed
where should we transfer the payment? send bank details this is important please treat as priority,bank_details_request
i need the invoice copy for accounting purposes,invoice_request
what is the due date for this invoice? please treat as priority this is important,general_finance_inquiry
kindly confirm you received the payment this is important,payment_confirmed
kindly resend the invoice document urgent,invoice_request
kindly send your account number and bank name please treat as priority,bank_details_request
"the invoice has been settled, see payment slip attached please treat as priority",payment_confirmed
kindly explain the breakdown of charges urgent please assist,general_finance_inquiry
"payment has been made successfully, please acknowledge asap please treat as priority",payment_confirmed
can you share your finance department contact? waiting for your feedback,general_finance_inquiry
send your payment account details for transfer kindly respond,bank_details_request
"your account is overdue, settle the invoice urgently this is important",payment_overdue
please generate and send an invoice for my payment urgent,invoice_request
this is a reminder that your invoice is past due thanks,payment_overdue
can you share your finance department contact?,general_finance_inquiry
"payment has been made successfully, please acknowledge please treat as priority",payment_confirmed
"your payment is overdue, please settle immediately",payment_overdue
kindly resend the invoice document please treat as priority,invoice_request
"your payment is overdue, please settle immediately thanks",payment_overdue
can you share your finance department contact? please treat as priority,general_finance_inquiry
please share your bank account details kindly respond urgent,bank_details_request
please clarify the charges on the invoice please assist,general_finance_inquiry
please note your outstanding balance is overdue,payment_overdue
"we have paid the invoice, kindly confirm receipt kindly respond",payment_confirmed
can you share your finance department contact? please assist,general_finance_inquiry
send your payment account details for transfer,bank_details_request
can you share your finance department contact? please assist kindly respond,general_finance_inquiry
can you confirm the total outstanding balance?,general_finance_inquiry
where should we transfer the payment? send bank details,bank_details_request
invoice remains unpaid despite previous reminders thanks,payment_overdue
can you provide the invoice for this transaction? kindly respond this is important,invoice_request
"i did not receive the invoice, please share it",invoice_request
attached is proof of payment for the invoice urgent,payment_confirmed
can you confirm the total outstanding balance? this is important,general_finance_inquiry
what is the due date for this invoice?,general_finance_inquiry
where should we transfer the payment? send bank details please treat as priority,bank_details_request
we have a question regarding your pricing and billing please treat as priority,general_finance_inquiry
"payment has been made successfully, please acknowledge",payment_confirmed
please clarify the charges on the invoice,general_finance_inquiry
please generate and send an invoice for my payment this is important,invoice_request
please share your bank account details kindly respond,bank_details_request
"we have paid the invoice, kindly confirm receipt this is important",payment_confirmed
"your account is overdue, settle the invoice urgently asap kindly respond",payment_overdue
"we have not received payment, kindly pay as soon as possible",payment_overdue
please clarify the charges on the invoice,general_finance_inquiry
can you provide the invoice for this transaction? please assist,invoice_request
please note your outstanding balance is overdue,payment_overdue
"your payment is overdue, please settle immediately please assist",payment_overdue
please generate and send an invoice for my payment kindly respond kindly respond,invoice_request
attached is proof of payment for the invoice waiting for your feedback,payment_confirmed
this is a reminder that your invoice is past due please assist,payment_overdue
can you confirm the total outstanding balance? urgent please assist,general_finance_inquiry
"your account is overdue, settle the invoice urgently waiting for your feedback",payment_overdue
please generate and send an invoice for my payment asap,invoice_request
kindly confirm your bank details for settlement,bank_details_request
"payment has been made successfully, please acknowledge waiting for your feedback",payment_confirmed
"your account is overdue, settle the invoice urgently urgent please treat as priority",payment_overdue
please generate and send an invoice for my payment waiting for your feedback,invoice_request
"i did not receive the invoice, please share it thanks thanks",invoice_request
please generate and send an invoice for my payment please treat as priority,invoice_request
"the invoice has been settled, see payment slip attached asap",payment_confirmed
where should we transfer the payment? send bank details please assist,bank_details_request
please provide your iban or bank information,bank_details_request
can you share your finance department contact? thanks,general_finance_inquiry
kindly explain the breakdown of charges,general_finance_inquiry
please share your bank account details urgent thanks,bank_details_request
"we have paid the invoice, kindly confirm receipt please assist",payment_confirmed
"payment has been made successfully, please acknowledge please assist waiting for your feedback",payment_confirmed
"payment has been made successfully, please acknowledge",payment_confirmed
send your payment account details for transfer,bank_details_request
please share your bank account details,bank_details_request
"your payment is overdue, please settle immediately please treat as priority asap",payment_overdue
i need the invoice copy for accounting purposes asap,invoice_request
kindly confirm your bank details for settlement thanks,bank_details_request
this is a reminder that your invoice is past due thanks,payment_overdue
can you provide the invoice for this transaction? waiting for your feedback,invoice_request
where should we transfer the payment? send bank details,bank_details_request
"payment has been made successfully, please acknowledge this is important please treat as priority",payment_confirmed
can you provide the invoice for this transaction? please treat as priority,invoice_request
please send the invoice for last month asap,invoice_request
please send the invoice for last month waiting for your feedback urgent,invoice_request
we have completed payment for invoice number 2040 thanks,payment_confirmed
this is a reminder that your invoice is past due thanks,payment_overdue
we have completed payment for invoice number 2040 asap,payment_confirmed
kindly explain the breakdown of charges this is important,general_finance_inquiry
kindly send your account number and bank name this is important please assist,bank_details_request
"your payment is overdue, please settle immediately please treat as priority asap",payment_overdue
can you share your finance department contact? asap,general_finance_inquiry
"the invoice has been settled, see payment slip attached kindly respond",payment_confirmed
can you share your finance department contact? asap this is important,general_finance_inquiry
kindly resend the invoice document asap waiting for your feedback,invoice_request
kindly explain the breakdown of charges,general_finance_inquiry
kindly confirm your bank details for settlement please treat as priority,bank_details_request
please provide your iban or bank information please treat as priority,bank_details_request
where should we transfer the payment? send bank details this is important please treat as priority,bank_details_request
we have completed payment for invoice number 2040 please treat as priority kindly respond,payment_confirmed
kindly confirm you received the payment asap this is important,payment_confirmed
send your payment account details for transfer please treat as priority,bank_details_request
please share your bank account details,bank_details_request
please send the invoice for last month,invoice_request
we have completed payment for invoice number 2040 urgent,payment_confirmed
kindly confirm your bank details for settlement asap please treat as priority,bank_details_request
invoice remains unpaid despite previous reminders please treat as priority,payment_overdue
please clarify the charges on the invoice please assist this is important,general_finance_inquiry
kindly explain the breakdown of charges urgent,general_finance_inquiry
kindly confirm you received the payment,payment_confirmed
invoice remains unpaid despite previous reminders urgent,payment_overdue
kindly resend the invoice document thanks thanks,invoice_request
we have a question regarding your pricing and billing,general_finance_inquiry
kindly confirm your bank details for settlement,bank_details_request
"payment has been made successfully, please acknowledge this is important",payment_confirmed
can you share your finance department contact? waiting for your feedback,general_finance_inquiry
please provide your iban or bank information waiting for your feedback,bank_details_request
kindly confirm your bank details for settlement please assist,bank_details_request
kindly confirm your bank details for settlement this is important,bank_details_request
kindly resend the invoice document this is important kindly respond,invoice_request
"i did not receive the invoice, please share it asap thanks",invoice_request
can you confirm the total outstanding balance?,general_finance_inquiry
invoice remains unpaid despite previous reminders asap please assist,payment_overdue
what is the due date for this invoice?,general_finance_inquiry
we have completed payment for invoice number 2040 kindly respond,payment_confirmed
please provide your iban or bank information please assist,bank_details_request
invoice remains unpaid despite previous reminders waiting for your feedback,payment_overdue
can you share your finance department contact? please assist this is important,general_finance_inquiry
"the invoice has been settled, see payment slip attached",payment_confirmed
send your payment account details for transfer urgent waiting for your feedback,bank_details_request
please share your bank account details waiting for your feedback waiting for your feedback,bank_details_request
we have a question regarding your pricing and billing,general_finance_inquiry
kindly explain the breakdown of charges,general_finance_inquiry
i need the invoice copy for accounting purposes this is important,invoice_request
where should we transfer the payment? send bank details,bank_details_request
please clarify the charges on the invoice thanks,general_finance_inquiry
"your account is overdue, settle the invoice urgently please assist",payment_overdue
kindly confirm you received the payment asap,payment_confirmed
"payment has been made successfully, please acknowledge asap",payment_confirmed
"your payment is overdue, please settle immediately urgent",payment_overdue
please provide your iban or bank information urgent this is important,bank_details_request
attached is proof of payment for the invoice this is important waiting for your feedback,payment_confirmed
"your account is overdue, settle the invoice urgently this is important",payment_overdue
please generate and send an invoice for my payment kindly respond please assist,invoice_request
kindly resend the invoice document this is important,invoice_request
kindly explain the breakdown of charges kindly respond,general_finance_inquiry
"your account is overdue, settle the invoice urgently this is important urgent",payment_overdue
please clarify the charges on the invoice thanks,general_finance_inquiry
kindly confirm you received the payment,payment_confirmed
can you confirm the total outstanding balance? asap,general_finance_inquiry
"i did not receive the invoice, please share it",invoice_request
send your payment account details for transfer asap,bank_details_request
we have completed payment for invoice number 2040,payment_confirmed
invoice remains unpaid despite previous reminders,payment_overdue
can you provide the invoice for this transaction? please assist kindly respond,invoice_request
please send the invoice for last month asap please treat as priority,invoice_request
please clarify the charges on the invoice kindly respond,general_finance_inquiry
where should we transfer the payment? send bank details please treat as priority thanks,bank_details_request
please generate and send an invoice for my payment kindly respond,invoice_request
what is the due date for this invoice? please treat as priority,general_finance_inquiry
invoice remains unpaid despite previous reminders thanks,payment_overdue
please clarify the charges on the invoice thanks thanks,general_finance_inquiry
can you confirm the total outstanding balance?,general_finance_inquiry
kindly confirm your bank details for settlement urgent,bank_details_request
please provide your iban or bank information asap urgent,bank_details_request
"we have paid the invoice, kindly confirm receipt urgent",payment_confirmed
kindly explain the breakdown of charges,general_finance_inquiry
kindly confirm you received the payment,payment_confirmed
please note your outstanding balance is overdue,payment_overdue
please note your outstanding balance is overdue thanks,payment_overdue
attached is proof of payment for the invoice kindly respond,payment_confirmed
please send the invoice for last month waiting for your feedback waiting for your feedback,invoice_request
invoice remains unpaid despite previous reminders thanks,payment_overdue
"the invoice has been settled, see payment slip attached kindly respond",payment_confirmed
where should we transfer the payment? send bank details thanks,bank_details_request
kindly explain the breakdown of charges please assist,general_finance_inquiry
can you provide the invoice for this transaction? please treat as priority please assist,invoice_request
we have a question regarding your pricing and billing this is important,general_finance_inquiry
can you confirm the total outstanding balance?,general_finance_inquiry
"i did not receive the invoice, please share it please assist please assist",invoice_request
this is a reminder that your invoice is past due,payment_overdue
kindly send your account number and bank name,bank_details_request
"we have not received payment, kindly pay as soon as possible this is important",payment_overdue
"payment has been made successfully, please acknowledge waiting for your feedback",payment_confirmed
kindly send your account number and bank name urgent,bank_details_request
please share your bank account details kindly respond,bank_details_request
kindly explain the breakdown of charges waiting for your feedback,general_finance_inquiry
kindly send your account number and bank name please treat as priority waiting for your feedback,bank_details_request
please provide your iban or bank information thanks,bank_details_request
"your account is overdue, settle the invoice urgently",payment_overdue
can you share your finance department contact? waiting for your feedback thanks,general_finance_inquiry
where should we transfer the payment? send bank details asap,bank_details_request
please generate and send an invoice for my payment this is important,invoice_request
"your account is overdue, settle the invoice urgently please assist",payment_overdue
what is the due date for this invoice? please assist,general_finance_inquiry
please provide your iban or bank information kindly respond,bank_details_request
kindly send your account number and bank name this is important,bank_details_request
kindly resend the invoice document please assist,invoice_request
"i did not receive the invoice, please share it asap",invoice_request
where should we transfer the payment? send bank details urgent,bank_details_request
where should we transfer the payment? send bank details,bank_details_request
"we have not received payment, kindly pay as soon as possible please assist",payment_overdue
please clarify the charges on the invoice please assist please treat as priority,general_finance_inquiry
kindly explain the breakdown of charges,general_finance_inquiry
"your account is overdue, settle the invoice urgently",payment_overdue
can you confirm the total outstanding balance? waiting for your feedback,general_finance_inquiry
"the invoice has been settled, see payment slip attached please assist waiting for your feedback",payment_confirmed
kindly resend the invoice document,invoice_request
can you share your finance department contact? please treat as priority,general_finance_inquiry
can you share your finance department contact?,general_finance_inquiry
invoice remains unpaid despite previous reminders urgent,payment_overdue
send your payment account details for transfer please treat as priority please assist,bank_details_request
can you share your finance department contact? kindly respond,general_finance_inquiry
kindly resend the invoice document,invoice_request
kindly resend the invoice document asap,invoice_request
please provide your iban or bank information please treat as priority,bank_details_request
please generate and send an invoice for my payment waiting for your feedback,invoice_request
please clarify the charges on the invoice waiting for your feedback,general_finance_inquiry
"the invoice has been settled, see payment slip attached kindly respond",payment_confirmed
we have completed payment for invoice number 2040,payment_confirmed
kindly explain the breakdown of charges thanks,general_finance_inquiry
"payment has been made successfully, please acknowledge kindly respond",payment_confirmed
"we have not received payment, kindly pay as soon as possible waiting for your feedback urgent",payment_overdue
kindly resend the invoice document waiting for your feedback,invoice_request
i need the invoice copy for accounting purposes,invoice_request
"your payment is overdue, please settle immediately please treat as priority waiting for your feedback",payment_overdue
send your payment account details for transfer kindly respond,bank_details_request
please note your outstanding balance is overdue asap waiting for your feedback,payment_overdue
please generate and send an invoice for my payment,invoice_request
please clarify the charges on the invoice,general_finance_inquiry
please provide your iban or bank information,bank_details_request
kindly resend the invoice document please assist,invoice_request
please generate and send an invoice for my payment this is important,invoice_request
"i did not receive the invoice, please share it",invoice_request
i need the invoice copy for accounting purposes urgent please treat as priority,invoice_request
please provide your iban or bank information,bank_details_request
"we have paid the invoice, kindly confirm receipt kindly respond",payment_confirmed
i need the invoice copy for accounting purposes this is important,invoice_request
kindly send your account number and bank name waiting for your feedback,bank_details_request
kindly resend the invoice document,invoice_request
"we have paid the invoice, kindly confirm receipt waiting for your feedback",payment_confirmed
"we have paid the invoice, kindly confirm receipt this is important",payment_confirmed
kindly confirm your bank details for settlement please assist,bank_details_request
can you confirm the total outstanding balance? please assist,general_finance_inquiry
please clarify the charges on the invoice please treat as priority,general_finance_inquiry
please share your bank account details thanks waiting for your feedback,bank_details_request
attached is proof of payment for the invoice,payment_confirmed
this is a reminder that your invoice is past due urgent,payment_overdue
please share your bank account details thanks,bank_details_request
where should we transfer the payment? send bank details please assist,bank_details_request
this is a reminder that your invoice is past due kindly respond,payment_overdue
"payment has been made successfully, please acknowledge thanks",payment_confirmed
can you confirm the total outstanding balance? waiting for your feedback,general_finance_inquiry
please share your bank account details thanks waiting for your feedback,bank_details_request
attached is proof of payment for the invoice urgent,payment_confirmed
please provide your iban or bank information,bank_details_request
can you share your finance department contact? thanks,general_finance_inquiry
"we have not received payment, kindly pay as soon as possible asap",payment_overdue
"we have not received payment, kindly pay as soon as possible please treat as priority",payment_overdue
